Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["couple"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
265447,more than a married couple but not lovers manga,UDON ENTERTAINMENT,,Viz Media,Books,Video DVD,Digital_Ebook_Purchase,1772943118,"More than a Married Couple, but Not Lovers Volume 1 (1)",41.31,48.95,1772943126,"More than a Married Couple, but Not Lovers Volume 2 (2)",41.21,37.76,1637990200,Fly Me to the Moon Manga Series Volumes 1-8 Set by Kenjiro Hata,4.6,0,9/30/2025
267839,couple handcuffs,Hgpolper,Lneibid,WELUVMIS,Health & Personal Care,Apparel,Toys,B0BQYTDDKX,"Sex Bondage Wrist & Thigh Cuffs BDSM Restraints Set, Sex Toys for Women with Adjustable Leg Straps Handcuffs for Couple Beginner SM Game Play",17.23,8.59,B0CTHZB358,"Sex Bondage Kits, BDSM Restraint Toys 7 Pcs, Handcuffs, Ankle, Cuffs, Clamps, Ball Gag, Blindfold, Rope, Leather, Restraints Set, SM Beginner Role Play Toy, BDSM Kits (Black)",15.37,7.42,B0BMLH8KMT,Sex Restraints Handcuffs BDSM Plush Blindfold Sleep Mask Wrist Ankle Cuffs for Couples Bondage Fetish Adjustable,10.27,7.42,9/30/2025
270327,the couple,,Penguin Random House,Bookouture,Digital_Video_Download,Digital_Ebook_Purchase,Video DVD,B0DK9T93ZB,The Couple Next Door,54.56,0,B07LCVW9KJ,The Couple,14.14,0,B0D6CQGDXQ,Welcome to Suburbia,8.86,0,9/30/2025
274696,just the nicest couple,Park Row,AUDIBLE,Bookouture,Digital_Ebook_Purchase,Books,Audible,B09VL96P7G,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,49.71,19.82,0778334066,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,38.28,55.76,B0B39QVGRM,Just the Nicest Couple,5.7,0,9/30/2025
281038,sex toys couple,MOVGANI,Pramtme,Tracy's Dog,Health & Personal Care,Personal_Care_Appliances,Toys,B0CPJ1KXXP,"Pramtme Penis Sleeve Vibrating Cock Ring (Pack of 2), Adult Sex Toys for Men, Reusable Cock Sleeve Couple Vibrator, Delay Ejaculation Stronger Erection, Couples Sex Toy (Transparent)",6.22,3.95,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",5.86,4.24,B0CFTB6THB,"30pcs BDSM Kit Bondaged kit Adult,Sex Toy kit for Adult Toys,Restraint Set for Sex Accessories BSDM Toys for Couples,Sex Things for Couples Kinky,Sex Toy Set Sex Kits Sexual Pleasure Tools for Women",4.76,0.56,9/30/2025
282141,couple costume,XYJKIDSES,Rasta Imposta,PIIDUOO,Apparel,Toys,Beauty,B0DRF6NRDH,XYJKIDSES Couple Inflatable Dachshund Costume for Adult Halloween Blow Up Costumes 2 People Funny Dog Costumes for Men Women Cosplay,5.04,2.94,B07CN59XV4,Rasta Imposta Deer in Headlights Couple Costume,3.48,0,B0C8S5DHWP,Qilery 16 Pcs Halloween Couple Costume Set 80s Landscape Painter Costume Women's Artist Painting Tree Tunic Dress Painter Wig Beard Wood Painting Palette and Brush for Halloween Party,2.73,0,9/30/2025
302324,couple toys,,fiszdovb,WEIHAI,Health & Personal Care,Toys,Home,B0DBLR4HZZ,"Date Night Dice Couples Gift Ideas,Decision Dice,Stocking Stuffers,Valentine's Day Gifts for Girlfriend Romantic Date Night Ideas Anniversary Christmas Birthday Wedding Gifts for Husband Wife Him Her",5.94,2.69,B091HJVXD6,"Low Temperature Candles,Romantic Wax Play Candles Low Heat for Lovers Couples",4.28,4.84,B0DWMT3HKP,Neck to Wrist Ankle Behind Back Restraints Sex Kit for Couples Under King Adjustable Sexy Straps and Tie Downs for Adults Couples Queen Bed Bonage Kits Bedroom Toys Women Sweatshirt 0210-F03,4.03,0,9/30/2025
304145,one perfect couple ruth ware,GALLERY/SCOUT PRESS,AUDIBLE,Dtv,Books,Digital_Ebook_Purchase,Audible,B0CL5G23ZF,One Perfect Couple,31.67,17.31,1668025590,One Perfect Couple,29.08,28.98,1668025604,One Perfect Couple,25.48,23.67,9/30/2025
304449,couple pillow,,HOMCA,MOONYOOY,Home,Biss,Baby,B0DMLWVPNQ,"Couple Pillow with Arm Hole - 3D Arched Memory Foam Core, Slow Rebound Pillow for Back/Neck Pain Relief, with Pillowcase (Right Arm)",12.14,2.89,B08D7MN1MQ,"HOMCA Memory Foam Cuddle Pillow, Side Sleeper Couple Pillow with Arm Hole for Arm Pressure Relief with Breathable Pillowcase",10.95,4.05,B0DSBMT9X7,"Memory Foam Ergonomic Wedge Prone Pillow, Reading Pillow for Headboard, Bed Pillow for Sitting Up, Back, Neck, and Leg Pain Relief, Ideal for Massage, Reading, Sleeping, with Removable Washable Cover",7.03,5.2,9/30/2025
320088,couple card games,WE'RE NOT REALLY STRANGERS,WHAT DO YOU MEME?,KAWAII KOI,Toys,Guild,Books,B0B7V56B7H,"WE'RE NOT REALLY STRANGERS Couples Edition Card Game - 150 Conversation Cards for Couples, Adults, and Teens - 2 Player Bonding Game for Memorable Date Nights, and Game Nights, Ages 15+, 2 Players",16.67,12.02,B08PQ14F57,"WHAT DO YOU MEME? Let's Get Deep - Conversation Cards for Couples, Love Language Card Game",14.73,8.5,B0CTMBQ3PF,"KAWAII KOI Drunk Lovers - Couples Games Couples Card Game for Date Night, 54 Game Cards, Romantic Valentines, Card Game for Couple",13.33,9.97,9/30/2025
325796,couple matching outfits,PATPAT,Hawaii Hangover,JOAIFO,Apparel,Guild,Jewelry,B0DR88CWF1,PATPAT Matching Outfits for Couples: Him and Her Matching Sets Turndown Collar Solid Linen Chest Pocket Shirt Vacation Beach Sun Orange Men M,9.57,0,B0CVTRLYLY,JOAIFO Hawaiian Floral Leaf Print Matching Couple Outfits Vocation Mens Shirts Sleeveless Formal Dress Cozy Aloha Shirt Casual Dress Husband and Wife Clothes for Vocation,4.75,0,B0CZ7QQXGJ,EISHOPEER Knit Matching Pajamas Sets Couple Drawstring Nightwear Short Sleeve Sleepwear 2 Pieces Loungewear with Shorts Khaki Large,2.91,0,9/30/2025
350531,couple bracelets for him and her,TOTWOO,Mealguet,UNGENT THEM,Jewelry,Guild,Home,B09M3GBK99,"MEALGUET Pinky Promise Couple Bracelet for him her, Hand Braided Couple Bracelets Set Mutual Attraction Relationship Bracelet Personalized Gift for Men Women, Handmade",5.9,3.63,B0DLNQC3KT,"Smilelife Magnetic Couples Bracelets - His and Hers Matching Set, Forever Bracelets for Couples, Perfect Long Distance Relationship Gifts and Valentines Presents",5.22,3.23,B0CZDZMG2F,Matching Bracelets for Couples,Dainty Gold Love Knot Bracelet 14K Gold Plated Herringbone Chain Bracelet Relationship Jewelry Gifts for Best Friend(Gold&Silver),4.17,1.21,9/30/2025
364116,couple hoodies,,GODMERCH,Pamaheart,Apparel,Guild,Home,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,9.75,11.9,B0D9YCLWLM,"Custom Embroidered Couple Hoodies and Sweatshirts, Personalized Matching Hoodies for Lovers, Couple's Spider Web Pattern Embroidered, Gifts for Her, Him, Birthday, Valentines, Halloween, Christmas",7.5,7.14,B0DMSDDH66,"Custom Embroidered Roman Numeral Hoodie & Sweatshirt, Gifts for Boyfriend, Gifts for BF, Couples Hoodies, Matching Hoodies, Couples Matching Outfits",4.25,4.76,9/30/2025
376403,20th anniversary gifts for couple,BENNLOOS,BOZSPACER,YWHL,Home,Office Products,Kitchen,B0DM63P2SQ,"BENNLOOS Jumbo 20th Anniversary Cards Gifts for Wife Husband Couple, Vintage 20th Wedding Anniversary Card for Him Her, Sweet 20 Year Anniversary Decorations for Women Men",6.62,4.19,B0DHTWBSHZ,"Bozspacer China Anniversary Slate Plate – Unique 20th Wedding Gift for Couples, Husband, Wife or Parents – Elegant Slate Keepsake to Celebrate 20 Years of Marriage",5.46,3.19,B09WZRXPWP,"Urllinz 20 Year Anniversary Plate with 24k Gold Foil Decorations - 20th Anniversary Wedding Gifts for Wife Couple Him Her Husband, Ceramic 9""",3.83,1.17,9/30/2025
388997,couple gifts for him,Compendium,,Koogel,Home,Books,Apparel,1943200106,"I Wrote a Book About You — A fun, fill-in-the-blank book.",7.24,4.22,B0BMQTR54W,"Koogel Explosion Gift Box, Handmade Exploding Photo Album Preassembled Surprise Picture Pop Up Love Box with Creative DIY Scrapbooking Accessories for Anniversary Birthday Wedding",6.22,4.82,B0DBKLBYJH,"What I Love about You Book - Fill-in-the-Blank Book for Men, Boyfriend, Women, Girlfriend, Husband, Wife, Him, Her - Couples Gifts for Anniversary, Christmas & More - Stocking Stuffer for Men, Women",5.2,2.41,9/30/2025
389547,the golden couple,St. Martin's Press,St. Martin's Griffin,AUDIBLE,Digital_Ebook_Purchase,Books,Audible,B092T947PJ,The Golden Couple: A Novel,46.91,12.7,1250779367,Golden Couple,43.22,63.49,B094DW93TB,The Golden Couple: A Novel,7.03,0.79,9/30/2025
400356,couple painting kit date night,VOCHIC,VALLSIP,CraftyCrocodile,Home,Guild,Art and Craft Supplies,B0DTB5Y32H,CraftyCrocodile Set of 2 Painting Kits for Adults and Couples - Sip and Paint Kit for Date Night and Crafts - Acrylic Painting Kit with Canvas Boards and Easels - Couple Art Set for Starters,11.42,12.84,B0C5HCBPTG,"VOCHIC Sip and Paint Kit,Pre Drawn Canvas Couples Paint Party Kit Painting Art Set for Adults Date Night Sunset Heart 2 Pack (8 x 10 Inches)",7.85,5.2,B0BZZ2MF9L,"ESRICH Acrylic Paint Canvas Set,52 Piece Professional Painting Supplies Kit with 2 Wood Easel,2 * 12Colors,2 * 10 Brushes,Circular Canvas Etc,Premium Paint Kit for Kids,Students, Artists and Beginner",7.21,10.7,9/30/2025
406246,1st anniversary gifts for couple,Hosetim,MOTVZC,Zcaigoo Home,Home,Guild,Office Products,B0DDTCBC22,"Hosetim 1st Anniversary Figurine Gifts, 1st Wedding Anniversary Romantic Gifts for Couple, Wife, Husband, Sculpted Hand-Painted Figure",4.4,2.35,B0CFR8T6JQ,"One Year, 1st, 1 Year, First Anniversary Candle Gifts for Him Her Couple- Best Happy Paper Anniversary Girlfriend Boyfriend Wife Husband Romantic Gift",3.61,2.94,B07JJ6PMCK,"Personalized 1st Anniversary Gift For Him Or Her First Year Wedding Paper Anniversary Lyrics First Dance Song, Your Own Words, Present Wife Unique",3.34,0.39,9/30/2025
411292,the perfect couple by elin hilderbrand,Back Bay Books,"Little, Brown",AUDIBLE,Books,Digital_Ebook_Purchase,Audible,031637525X,The Perfect Couple,65.53,65.21,B0763LB5LQ,The Perfect Couple,19.7,13.15,B07BHVJY94,The Perfect Couple,3.52,0,9/30/2025
413210,couple rings for him and her,LAxto,LAVUMO,loversring,Jewelry,Guild,Home,B0DLWFQR1W,LAxto Custom Engraved Couple Promise Rings Set - Matching Wedding Rings for Him and Her - Celtic Dragon Tungsten & Ruby (Red-Couples),5.56,2.53,B07VYGM62K,"Sunamy Endless Love Matching Couple Rings for Him and Her Set, Adjustable S925 Silver Romantic Heart Design, Engagement Ring",3.86,3.8,B09VPCLKJP,MILACOLATO Matching Rings for Couples 925 Sterling Silver Adjustable Matching Heart Promise Ring I Love You Engagement Wedding Ring for Him and Her Valentines Day Gifts,3.63,3.8,9/30/2025
415167,a couple of cuckoos,,Kodansha Comics,Crunchyroll,Digital_Video_Download,Digital_Ebook_Purchase,Video DVD,B0C9G7Z299,A Couple of Cuckoos: Season 1,25.66,0,B0C9RSDWT6,A Couple of Cuckoos,12.88,0,B0FFCQTR2S,Season 2,12.22,0,9/30/2025
422183,couple matching pajamas,SWOMOG,EISHOPEER,PJGGZ,Apparel,Guild,Home,B0DCMXBPX2,"PJGGZ Matching Pajamas for Couples, Button Up Pjs Set for Men and Women Soft Warm Loungewear (Black, L)",4.86,1.41,B0CP9TS21Q,"GUUZOGG Couple Pajamas, Funny Popcorn Flannel Couple Matching Pajamas, Oversized Hoodies Sweatshirts, Thickened Home Clothes with Pockets",3.13,0,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",2.94,0,9/30/2025
436962,more than a married couple but not lovers,,Crunchyroll,ARCADES VIDEO,Digital_Video_Download,Video DVD,Books,B0CHQ3WG7M,"More than a Married Couple, but Not Lovers: Season 1",46.41,0,B0CJ2RLDTN,"Living in the Same Place, but Not Living Together.",14.14,0,B0CH9ZX2GN,"More than a Married Couple, but Not Lovers",8.37,0,9/30/2025
453400,wedding gift for couple,AW BRIDAL,JIMBON,Jumway,Home,Kitchen,Guild,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",4.03,2.04,B07HGQ9QF5,Jumway Mr and Mrs Coffee Mugs - Wedding Gifts for Bride and Groom - Gifts for Bridal Shower Engagement Wedding and Married Couples Anniversary - Ceramic Marble Cups 14 Oz Pink,3.77,3.27,B0D126Z2FV,AW BRIDAL Wedding Gifts Bridal Shower Gifts Engagement Gift for Couples Newlyweds Mr & Mrs Wedding Wine Glasses Set of 2 - Wine Opener Wine Stopper with Engraved Wooden Keepsake Box,2.89,2.45,9/30/2025
453660,couple shirts,,FRYAID,PicOnTshirt,Apparel,Guild,Sports,B0CQK6GMNC,I Have Everything I Need Matching Shirt for Couples Him and Her T Shirt Funny Cute Honeymoon Graphic Tees Short Sleeve Tops B-Black,5.63,0,B0DLFK2ZMP,I Heart My Girlfriend Boyfriend T-Shirt for Couples His and Hers Matching Shirts Funny Valentines Love Tee Short Sleeve Top,2.94,0,B0DVYF5PDW,I Heart Love To Finger Paint I'm Paint Cute Couple Valentine T-Shirt,2.58,1.12,9/30/2025
484562,one perfect couple,GALLERY/SCOUT PRESS,AUDIBLE,Dtv,Digital_Ebook_Purchase,Books,Audible,B0CL5G23ZF,One Perfect Couple,44.71,30.7,1668025604,One Perfect Couple,21.04,18.42,1668025590,One Perfect Couple,18.34,28.95,9/30/2025
493928,sex toy for couple,MOVGANI,LIUMUE,Tracy's Dog,Health & Personal Care,Personal_Care_Appliances,Toys,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",10.77,8.26,B0DP2DN5PL,"Adult Sex Toys Wearable Panty Vibrator,Female Sex Toy with 9 Vibration Modes,Vibrating Penis Ring Clitoral Stimulator,Couple Sex Toy with APP & Remote Control Vibrators for Women Men Sexual Pleasure",7.13,2.07,B0CPJ1KXXP,"Pramtme Penis Sleeve Vibrating Cock Ring (Pack of 2), Adult Sex Toys for Men, Reusable Cock Sleeve Couple Vibrator, Delay Ejaculation Stronger Erection, Couples Sex Toy (Transparent)",5.56,0.83,9/30/2025
495085,couple halloween pajamas,,wrniefir,RAISEVERN,Apparel,Biss,Guild,B0FLTMGBF3,"wrniefir Halloween Pajama Pants Women Men Couples Halloweens Pjs Pants Unisex Funny Pajama Bottom Sleepwear for Halloween Christmas Party,Large",7.48,0,B0DC6P3FBM,RAISEVERN Matching Halloween Pajamas Couples 2 Piece Long Sleeve Women Pjs Skeleton Pumpkin Button-Down Shirt and Drawstring Pant Pyjama Set Soft Sleepwear Warm Loungewear,5.51,0,B0CLHQ5K7X,She's My Boo Matching Halloween Pajama Couples She's My Boo T-Shirt,4.05,10,9/30/2025
501962,couple pillows for adults,,MOONYOOY,HOMCA,Home,Biss,Baby,B0DMLWVPNQ,"Couple Pillow with Arm Hole - 3D Arched Memory Foam Core, Slow Rebound Pillow for Back/Neck Pain Relief, with Pillowcase (Right Arm)",13.68,7.32,B0DSBMT9X7,"Memory Foam Ergonomic Wedge Prone Pillow, Reading Pillow for Headboard, Bed Pillow for Sitting Up, Back, Neck, and Leg Pain Relief, Ideal for Massage, Reading, Sleeping, with Removable Washable Cover",11.12,5.69,B0FDQ63V8K,"Memory Foam Wedge Pillow for Couples & Pregnancy Support - Sleeping Wedge Pillow for Adults, Multi-Position Cushion for Sitting, Lying & Acid Reflux Relief, Orthopedic Back, Home & Bed Use (Gray)",10.49,4.88,9/30/2025
504310,cute couple gifts,AMAOGE,,Jkolalin,Home,Toys,Apparel,B081SNX9YG,"Scrapbook Photo Album,Our Adventure Book, Embossed Words Hard Cover Movie Up Travel Scrapbook for Anniversary, Wedding, Travelling, Baby Shower, etc (Adventure Book)",6.53,3.7,B0DR9KR2G9,"Spotify Plaque Personalized Gifts for Women Men, Customized Music Spotify Song Plaque, Custom Photo Picture Frames, Personalized Anniversary Birthday Gifts for Girlfriend Boyfriend Couples Her Him",4.07,1.23,1943200106,"I Wrote a Book About You — A fun, fill-in-the-blank book.",4.01,1.23,9/30/2025
505474,couple matching swimsuits,PATPAT,ULIKEEY,Baecation,Apparel,Sports,,B0DR7ZPH9J,PATPAT Matching Swimsuits for Couples Two Piece Bikini Sets Summer Beach Vacation Hawaiian Floral Print Swimwear y2k Spaghetti Strap Triangle Tie Side Bathing Suits Pink Floral for Women S,3.9,0,B0DW8FBJGW,PATPAT Couples Matching Swimsuits for Him and Her Adults Summer Beach Vacation Hawaiian Swimwear Drawstring Waist Swim Trunks with Lining Board Shorts Bathing Suit Sky Blue Men L,3.33,0,B0DWF5SDSD,PATPAT Couples Matching Swimsuit - Three Piece Bikini Swimwear Set Hawaiian Floral Print Spaghetti Strap Bathing Suits with Cover Up and Hair Band Green Flowers for Women XL,2.7,0,9/30/2025
505474,couple pajamas,SWOMOG,U2SKIIN,PJGGZ,Apparel,Guild,Home,B0DCMXBPX2,"PJGGZ Matching Pajamas for Couples, Button Up Pjs Set for Men and Women Soft Warm Loungewear (Black, L)",4.88,2.67,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",4.13,0,B0DTHS3CKZ,Ekouaer Silk Satin Matching Pajamas Sets Couple Button Down Nightwear Women & Men Short Sleeve Sleepwear 2 Pieces Loungewear Light Blue Large,3.5,0,9/30/2025
506026,couple necklace,TOTWOO,Jstyle,ICFIRSION,Jewelry,Home,Guild,B0C748RHQ3,TOTWOO Long Distance Touch Necklace | Vibration & Light Up Smart Necklace for Long Distance Relationship Gifts| Couples with Natural Agate Gift for Her and Him,7.18,1.1,B0DRHQLZ9R,ICFIRSION Couple Friendship Necklaces for Best Friend Heart Sword Pendant Necklace for Women Matching Necklaces for Him Her Valentine's Day Gift Jewelry,5.57,7.69,B0BQDS7ZXM,ZELORES Matching Necklaces For Couples I Love You Necklace 100 Languages Matching Promise Rings Pendant Set Stainless Steel Couple Necklace For Him And Her Anniversary Valentine's Day Jewelry Gift,4.31,1.1,9/30/2025
513121,halloween couple pajamas matching sets,,RAISEVERN,Dngkaoje,Apparel,Biss,Home,B0DC6P3FBM,RAISEVERN Matching Halloween Pajamas Couples 2 Piece Long Sleeve Women Pjs Skeleton Pumpkin Button-Down Shirt and Drawstring Pant Pyjama Set Soft Sleepwear Warm Loungewear,6.12,0,B0DG5KKTLN,Halloween Pajama Pants Funny Cute Ghost with Pumpkin PJ Pant for Men Women Matching Couples Unisex,5.83,0,B0CLHQ5K7X,She's My Boo Matching Halloween Pajama Couples She's My Boo T-Shirt,5.54,0,9/30/2025
523990,the couple at number 9,Harper Paperbacks,AUDIBLE,Penguin Random House,Digital_Ebook_Purchase,Books,Audible,B09KRXJZQ1,The Couple at Number 9: A Suspenseful Mystery Thriller with a Haunting Atmosphere—Unravel the Secrets and Solve the Mystery,51.4,26.92,006313814X,The Couple at Number 9: A Suspenseful Mystery Thriller with a Haunting Atmosphere-Unravel the Secrets and Solve the Mystery,35.99,50,B09L5F7GJ7,The Couple at Number 9: A Novel,7.73,1.28,9/30/2025
528161,couple watches men and women,OLEVS,FOSSIL,ANNE KLEIN,Watches,Wireless,Sports,B07ZY7KL58,His and Her Fenmore Midsize Multifunction Stainless Steel Watch Gift Set,8.21,1.39,B0D73BLCG1,yunanwa Valentines Couple Pair Watches Men and Women Luminous Calendar Waterproof Gold Silver Stainless Steel Quartz Watch Blue Face his and Hers Watches Set Lovers Set of 2 (Blue),4.44,2.78,B07ZY6XRB4,His and Her Lux Luther Three-Hand Two-Tone Stainless Steel Watch Gift Set,4.32,0,9/30/2025
532994,couple activities,Callisto,Zhanmai,Luna Bean,Toys,Home,Books,B0CMTXBF6V,"Zhanmai 112 Pcs Sip and Paint Kit for Adults Date Night Pre Drawn Canvas Paint Kit for Couples Canvas Painting Art Pre Drawn Stretch Art for Couple Valentine Party(Tree of Love,8 x 10 Inch)",7.32,0,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts, Bridal Shower, Wedding, Engagement Gifts for Her Him Anniversary for Men Women Wife Husband Boyfriend Girlfriend",7.08,6.74,B0CY46R2C1,"QUANWAISJ 2 Pack 10''x10'' Handprint Frame Kit, Couples Painting for Date Night, Black Canvas Hand Painting, Paint and Sip for Adults, DIY Paint Party Favors",3.99,3.37,9/30/2025
543521,couple gift,,JIMBON,Smilelife,Home,Toys,Kitchen,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",4.62,1.52,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts, Bridal Shower, Wedding, Engagement Gifts for Her Him Anniversary for Men Women Wife Husband Boyfriend Girlfriend",3.76,3.03,B0DL9JHJ9G,"Gifts for Him Her Boyfriend Girlfriend, To My Love Handmade Crochet Penguin Present, Wedding Anniversary Birthday Gift for Women Men, Romantic I Love You Gift for Couples Wife Husband Christmas",2.77,3.79,9/30/2025
544942,25th anniversary gifts for couple,YWHL,Lawrence,BOZSPACER,Home,Kitchen,Office Products,B0D7CP1KPT,"Bozspacer 25th Wedding Anniversary Slate Sign – Silver for Parents, Grandparents or Couple – Natural Stone Plaque with Elegant Design – Unique 25 Year Celebration Decoration",3.83,2.77,B0CNR37K7H,"YHRJWN 25th Anniversary Presents, 25th Wedding Anniversary Presents for Couple Parents, 25th Mr Right Mrs Always Right Coffee Mugs, His and Hers Gifts, 14 Oz with Lids, Spoons and Gift Box",3.52,1.39,B0CFZLN7WT,"YWHL 25th Wedding Anniversary Clock Gifts for Couple, 25 Year Anniversary Keepsake Gifts for Husband/Wife, Glass Clock Decoration for 25 Years for Marriage (Battery not Included)",3.15,0.28,9/30/2025
547946,funny couple shirts,,FRYAID,TRAVATAZ,Apparel,Guild,Toys,B0DVYF5PDW,I Heart Love To Finger Paint I'm Paint Cute Couple Valentine T-Shirt,11.62,8.33,B0CQK6GMNC,I Have Everything I Need Matching Shirt for Couples Him and Her T Shirt Funny Cute Honeymoon Graphic Tees Short Sleeve Tops B-Black,4.54,1.67,B0D4R69BX3,"I Come in Peace Matching Couples T-Shirts - Funny His & Her Shirts, Husband & Wife Outfits",3.29,0,9/30/2025
554556,couple necklace set,Jstyle,MEIITRUE,ICFIRSION,Jewelry,Home,Guild,B0DRHQLZ9R,ICFIRSION Couple Friendship Necklaces for Best Friend Heart Sword Pendant Necklace for Women Matching Necklaces for Him Her Valentine's Day Gift Jewelry,5.79,1.01,B07MKJ2BTR,Jstyle 4Pcs Couple Necklace Bracelets Matching Set for Women Men Heart Pendant Necklace His and Hers Bracelets Couple Gift,5.6,3.03,B0BQDT93WL,ZELORES Matching Necklaces For Couples CZ Heart Pendant Necklace Matching Promise Rings Pendant Set Stainless Steel Couple Necklace For Him And Her Anniversary Valentine's Day Jewelry Gift,5.35,2.02,9/30/2025
556299,40th anniversary gifts for couple,BOZSPACER,YWHL,aisdfhsa,Home,Kitchen,Lawn and Garden,B0D7CNSKCM,Bozspacer Ruby Couple Slate Plate - 40th Wedding Gifts for Parents Couple - 40th Anniversary Unique Gift Ideas - 40th Wedding Slate Plate,7.44,4.24,B0BNK72SWY,40th Wedding Anniversary Cutting Board Gifts for Women Men Marriage Gifts for Couple 1985 Poster Back In 1985 40th Anniversary Decorations 100% Organic Bamboo Pre Oiled 11"L x 7"W x 0.5"Th,6.88,1.34,B0D4LV5339,"Leebbsin 40th Wedding Anniversary Wind Chime, Happy 40th Anniversary Romantic Gifts for Couple, Parents, Wife, Husband, Friends, Ruby Wedding Anniversary's Keepsake Gifts Ideas",5.99,2.9,9/30/2025
561281,me and you couple up book,LARKINROAD,Callisto,Tarcherperigee,Books,Office Products,,2432840143,Me & You: Couple Up! Tell Me Something I Don't Know,80.01,78.14,0399167943,"Me, You, Us: A Book to Fill Out Together",4.71,1.64,1952568404,"What I Love About You: 30 Things I Love About You and the Reasons Why I Love You Fill-in-the-Blank Gift Book. Anniversary Gifts for Couples, Her and Him (What I Love About You Series Books)",4.46,2.73,9/30/2025
561933,matching couple hoodies,,GODMERCH,Pamaheart,Apparel,Guild,Home,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,8.16,8,B0D9YCLWLM,"Custom Embroidered Couple Hoodies and Sweatshirts, Personalized Matching Hoodies for Lovers, Couple's Spider Web Pattern Embroidered, Gifts for Her, Him, Birthday, Valentines, Halloween, Christmas",7.9,4,B0DJJWY5XD,GODMERCH Custom Embroidered Initial Heart Hoodie Personalized Initial On Sleeve Hoodie Matching Valentines Day Christmas Initial A Color Black Size S,5.86,0,9/30/2025
565581,first anniversary gifts for couple,MOTVZC,Hosetim,SIABERTERL,Home,Office Products,Guild,B0CFR8T6JQ,"One Year, 1st, 1 Year, First Anniversary Candle Gifts for Him Her Couple- Best Happy Paper Anniversary Girlfriend Boyfriend Wife Husband Romantic Gift",5.52,6.52,B0DDTCBC22,"Hosetim 1st Anniversary Figurine Gifts, 1st Wedding Anniversary Romantic Gifts for Couple, Wife, Husband, Sculpted Hand-Painted Figure",5.39,1.93,B0B8YY2NFN,"1st Anniversary Ornament 2025 Christmas Hanging for Couple,First Wedding Gift Ideas for Her,1 Year Ceramic Ornament for Husband&Wife Married Decoration with Card,Gift Box (2.9"")",4.04,1.69,9/30/2025
577111,funny couple costumes,Rasta Imposta,Spooktacular Creations,,Apparel,Toys,Beauty,B0DRF6NRDH,XYJKIDSES Couple Inflatable Dachshund Costume for Adult Halloween Blow Up Costumes 2 People Funny Dog Costumes for Men Women Cosplay,3.73,8.33,B0FJRXQDFW,Jecery 2 Pcs Funny Halloween Costume Big Bikini Babe Adult Holiday Couple Costume for Friends Family Partner,3.4,0,B0CR46RGDT,"Bunnycool 12 Pcs Adult Tacky Tourist Costume - Couples Hawaiian Tropical Tacky Traveler Funny Fat Costumes Set for Summer, Beach, Luau, Halloween, Party",3.21,0,9/30/2025
