Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["kid"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
447498,kid travel essentials,Crayola,Dramamine,PILLANI,Toys,Health & Personal Care,Baby,B007TIVLQ8,"Dramamine Motion Sickness for Kids, Chewable, Dye Free, Grape Flavored, 8 Count",5.56,8.86,B099XCWH22,"PILLANI Kids Travel Tray for Car - Car Seat Tray for Kids Travel, Road Trip Essentials - Carseat Table for Roadtrip Activities - Must Have Toddler Lap Desk Organizer for Airplane - Car Accessories",4.38,0.83,B0DC5JXY6T,"DxTing Kids Travel Tray for Car Airplane - Car Seat Tray for Kids Travel, Toddler Carseat Lap Table, Road Trip Essentials, Lap Desk for Kid Roadtrip Activities, Pink Unicorn",2.91,0.55,9/30/2025
449598,water bottle kid,THERMOS,OWALA,Simple Modern,Kitchen,Outdoors,Home,B0CRC8MQZL,"Owala Kids FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School BPA-Free Sports Water Bottle, 16 oz, Blue Citrus",4.3,0.72,B0CCVG1GPF,"Kerilyn 12oz Kids Water Bottle, Stainless Steel Insulated Water Bottle For Kids, Toddler Cup With Straws Leak-proof, Kids Water Bottles For School Boys Girls, BPA Free, Blue",3.53,1.93,B0CZRBBC47,"THERMOS FUNTAINER 16 Ounce Stainless Steel Vacuum Insulated Bottle with Wide Spout Lid, Neon Pink",3.43,1.45,9/30/2025
449825,crocs kid,Crocs,HOBIBEAR,INMINPIN,Shoes,Outdoors,Jewelry,B09641R79G,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Black 10 Toddler M,11.27,0,B0D5YWDYRP,Crocs Kids - Classic Marbled Tie-Dye Clog (Toddler) Prep Blue/Multi Glow in The Dark 7 Medium,4.71,0,B0BQVV7P5L,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Bone 10 Toddler M,2.87,0,9/30/2025
450321,thermos kid lunch box,THERMOS,Pawtong,Fimibuke,Kitchen,Tools,Baby,B08NCPJSTX,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Spoon, Teal",10.1,3.66,B08NCVT244,"THERMOS FUNTAINER Insulated Food Jar, 10 Ounce, Kid Friendly Food Jar with Foldable Spoon, Pink",8.97,4.19,B0C5WY52B6,"Pawtong 10oz Soup Thermo for Hot Food Kids Insulated Food Jar,Thermo Hot Food Lunch Container, Width Mouth Stainless Steel Lunch Box for Kids with Spoon (Black-Gamepad)",5.9,4.19,9/30/2025
454651,kid hair accessories for girls,Teenitor,auroray,CÉLLOT,Beauty,Toys,Home,B0C4KW8H77,"Teenitor Elastic Hair Ties, Hair Accessories for Girls, Colorful Baby Elatic Hair Bands Set with Hair Clips",10.25,6.57,B0CKMS8562,"auroray Hair Accessories for Girl, 1543 Pcs Elastic Hair Rubber Bands Set 20 Colors Elastic Hair Ties with Organizer Box Cotton Baby Hair Ties, Hair Tail Tools, Rat Tail Comb, Butterfly Hair Clips",6.37,3.88,B06XFWSXM3,40Piece 3 Inch Boutique Grosgrain Ribbon Pinwheel Hair Bows Alligator Clips For Girls Babies Toddlers Accessories Teens In Pairs,4.14,2.39,9/30/2025
454876,kid golf clubs,Liberry,PRECISE,Franklin Sports,Toys,Sports,,B000XSAZVS,"Franklin Sports Kids Golf Set - Youth Adjustable Plastic Golf Club Set - Kids Plastic Golf Set with Bag and Balls - Adjustable Length Clubs for Toddlers, Junior, Right hand, Red",12.27,8.44,B0B5ZLCBJM,"Liberry Toddler Golf Set, Upgraded Kids Golf Cart with Unique Shoulder Strap Design, Indoor and Outdoor Golf Toys for Boys and Girls Aged 1-5 Years Old",6.89,8.02,B0DCFN7B66,"Liberry Kids Golf Clubs for 3 4 5 6 Years Old, Retractable Toddler Golf Set with Storage Bag, Outdoor Indoor Sports Toy for Boys Girls Birthday Gift",6.21,4.64,9/30/2025
456900,kid bluetooth headphones,JoySpark,iClever,MIDOLA,Electronics,Wireless,Toys,B0CT5S8XWG,"JoySpark Kids Bluetooth Headphones, Lightweight Wireless Headphones for Kids, 85/94dB Volume Limited, 60 Hours Playtime, Bluetooth 5.3, Over-Ear Toddler Headsets with Built-in Mic-Blue",13.47,6.42,B0895PBJCQ,"iClever BTH12 Kids Bluetooth Headphones,Colorful LED Lights Kids Headphones Wireless,74/85dBA Safe Volume,85H Playtime,Fast Charging,Bluetooth 5.2,Over Ear,Built-in Mic for iPad/Tablet/Airplane,Blue",7.38,5.46,B08K3MMQFK,"Candy Bila Kids Bluetooth 6.0 Headphones with LED Light, 85Hours Playtimes, Type-C Fast Charging, 85/94dB Volume Limited, Comfort Wireless Headphones with Built-in mic, Wired & TF Card Mode, Blue",6.97,3.37,9/30/2025
458125,kid dirt bike,Razor,MX moto,FRP,Toys,Outdoors,Automotive,B0007MZV3C,"Razor MX350 Dirt Rocket Electric Motocross Bike, Blue, 10-12 inches",11.16,13.33,B0FD37PHBJ,"Kids Dirt Bike 49CC 2-Stroke Gas Powered Off Road Dirt Bike, Tire Shock Absorber Spring Soft Seat Cushion with Front and Rear Disc Brake Max Speed 28 MPH",4.95,0,B0DZYTZPMM,"YOXIER 50cc Kids Dirt Bike,2-Stroke Gas Mini Bike, Dirt Bike for Kids 8-14,Gas Power Pocket Rocket Bike,Gas Motorcycle with Front Rear Disc Brakes, Off Road Mini Motorcycle Max Load 330Lbs Green",3.7,6.67,9/30/2025
458923,kid bug spray,OFF!,babyganics,BUZZPATCH,Health & Personal Care,Lawn and Garden,Outdoors,B09GDB6K8Q,"OFF! Kids Insect Repellent Spray, Botanically Inspired, Safe for Use On Kids, 4 oz",24.28,21.97,B09GF1ND4D,"OFF! Clean Feel Insect Repellent Aerosol with 20% Picaridin, Bug Spray with Long Lasting Protection from Mosquitoes, Feels Good on Skin, 5 oz",10.5,6.06,B0DD5PSQSL,"OFF! Insect Repellent Aerosol for Adults & Kids, Fragrance-Free Bug Spray for Everyday Protection from Mosquitoes, 5 oz",9.5,5.95,9/30/2025
464066,kid life jacket,STEARNS,SwimWays,dark lightning,Outdoors,Sports,Toys,B000NV7QB2,"Stearns Kids Life Vest, USCG Approved Type III Life Jacket for Children Under 90lbs, Youth PFD for Boating, Swimming, Watersports, Pool, Beach, & More",9.35,6.29,B000NV7QEE,"Stearns Kids Classic Life Vest, USCG Approved Type III Life Jacket for Kids Weighing Under 90lbs, Great for Boating, Swimming, Watersports, & More",4.8,3.14,B07G92GTR7,Oceans7 US Coast Guard-Approved Kids Life Jacket 30-50 lbs -Type III PFD Flexible-Fit Open-Sided Design Personal Flotation Device – Pink/Berry,4.12,1.89,9/30/2025
465775,kid silverware,DRKIO,CHILLOUT LIFE,ITITT,Kitchen,Baby,Home,B0D9D3PY96,DRKIO Stainless Steel Toddler Utensils Set - 12 Pieces Kids Silverware Set Children Safe Food Grade Small Forks and Spoons Dishwasher Safe Mirror Polished,12.45,12.2,B0F28H4H18,ITITT 12 Pieces Stainless Steel Toddler Utensils Set - Food Grade Kids Silverware Set Children Safe Small Forks and Spoons Mirror Polished Sturdy and Durable Dishwasher Safe,4.88,2.88,B0CDTDP4N2,"Eascrozn Toddler Utensils, 6 Pack kids Silverware Set with Silicone Handle, 18/8 Stainless Steel Children Safe Forks and Spoons, Dishwasher Safe",4.66,3.9,9/30/2025
467073,kid movies that are free,,AMAZON PRIME VIDEO,BESTCROF,Digital_Video_Download,Video DVD,,B07YX51J4N,The Addams Family,9.67,,B0CGPH9SJ8,The Addams Family 2,6.8,,B07BS3RFX3,Son of Bigfoot,5.74,,9/30/2025
467334,karate kid legends 4k,Sony Pictures,,BOTTEK,Video DVD,Digital_Video_Download,Apparel,B0F99JNVD8,Karate Kid: Legends - UHD/BD Combo + Digital [Blu-ray] [4K UHD],82.99,94.12,B0FB3JKXXD,The Karate Kid Ultimate 6-Movie Collection Amazon Exclusive (4K Ultra HD + Blu-ray + Digital + Collectibles) [4K UHD],7.55,0,B0CZS5JZK8,The Karate Kid 40th Anniversary 4K Ultra HD (4K Ultra HD + Blu-ray + Digital) - 4K + Blu-ray + Digital [4K UHD],1.75,0,9/30/2025
467592,kid smart watches,Phyulls,JrTrack,BIGGERFIVE,Wireless,Toys,Watches,B0F94LH1PR,"JrTrack 5 Kids Smart Watch by Cosmo | Best Kid-Safe Phone Watch | Precision Real-Time GPS Tracking | Call, Text, Activity, School Settings | Spotify Music | Parental Controls | SOS & Safety Alerts",10.37,2.47,B09KPCCTBH,"Phyulls Smart Watch for Kids, Smart Watch Toys with 39 Games Camera Video Recorder Music Alarm Calculator Calendar Flashlight Stopwatch Pedometer Gift Toys for 3-12 Years Old Boys and Girls (Black)",9.95,5.56,B0DC9NRKXN,"BIGGERFIVE Smart Watch for Kids No APP No Phone Needed, 1.8"" Fitness Tracker Watch Pedometer, Heart Rate, Sleep Monitor, IP68 Waterproof, Step Counter, Puzzle Games for Girls Boys Teens 5-16, Blue",7.66,2.47,9/30/2025
469957,kid bike seat,BELL,XIEEIX,UZOASO,Outdoors,Sports,Baby,B000ISXSSA,Bell Cocoon 300 Child Bicycle Carrier,13.95,2.81,B0DB8CYB6M,"Alaxciax Front Mounted Bicycle Seats for Children, Kid Bike Seat Mountain with Handlebars Foot Pedals for Children 2~5 Years (Black) (Black)",5.02,3.93,B0018CX1AA,"Schwinn Deluxe Child Bike Carrier, Seats one Kid Ages 1+, Frame Mount, 3-Point Safety Harness and Foot Wells, Quick Release Design, Comfortable Padding, Rear-Mounted Child Bike Seat for Toddler",4.49,3.37,9/30/2025
474619,kid noise cancelling headphones,Dr.meter,ZOHAN,iClever,Tools,Electronics,Baby,B01LWYWH43,"Dr.meter Ear Muffs for Noise Reduction: 27.4SNR Noise Cancelling Headphones for Kids Adults, EM100 Adjustable Hearing Protection Earmuffs for Monster Jam, Autism Sensory, Concerts, Fireworks",22.83,10.62,B07YRPX74G,"PROHEAR 032 Kids Ear Protection – Ear Muffs for Noise Reduction, 25SNR Noise Cancelling Headphones for Toddlers, Autism, Sensory Use, Hearing Protection – Orange",7.93,3.33,B0CJ2ZV4H4,"iClever Noise Cancelling Headphones for Kids Adults, SNR 29dB Safety Noise Reduction Ear Muffs for Autism Sensory &Concentration Aid, Ear Hearing Protection for Fireworks/Event/Monster Truck/Concert",6.26,1.9,9/30/2025
477239,kid stanley,STANLEY,HydroJug,Infantino,Outdoors,Kitchen,Baby,B0DQY79NHN,STANLEY Quencher H2.0 Tumbler with Handle and Straw 14 oz | Flowstate 3-Position Lid | Cup Holder Compatible for Travel | Insulated Stainless Steel Cup | BPA-Free | Seafoam,37.17,4.55,B0CT4886ZW,Stanley IceFlow Flip Straw Tumbler with Handle 20 oz | Twist On Lid and Flip Up Straw | Leak Resistant Water Bottle | Insulated Stainless Steel |BPA-Free | Lilac,21.22,7.27,B0DCD92FYC,Stanley Quencher ProTour Flip Straw Tumbler with Leakproof Lid 14 oz | Built-In Straw and Handle | Cup Holder Compatible for Travel | Insulated Stainless Steel Cup | BPA-Free | Azure Fade,7.81,1.82,9/30/2025
480550,kid paint brushes,anezus,YGAOHF,REGUICORP,Toys,Home,Biss,B07PPKQZ7B,"Anezus Large Chubby Paint Brushes Round and Flat Preschool Paint Brushes for Washable Paint Acrylic Paint For Toddler , 10Pcs",22.83,23.33,B0C53FJY2P,"REGUICORP 20 Pcs Paint Brushes for Kids, Round and Flat Kids Paint Brushes, Easy Hold and Clean Toddler Paint Brushes, Bristle Craft Paint Brushes for Acrylic Oil Watercolor Washable Paint",9.34,6.54,B08DKTF7RV,"Paint Brushes for Kids, 10 Pcs Big Washable Chubby Toddler Paint Brushes, Easy to Clean & Grip Round and Flat Preschool Paint Brushes with No Shed Bristle for Acrylic Paint, Washable Paint",8.03,6.97,9/30/2025
486166,kid shoes boy,adidas,Under Armour,Skechers,Shoes,Apparel,Sports,B0BZ5G6LMS,adidas Kids Grand Court 2.0 Tennis Shoe - Unisex-Child Sneakers,2.71,0,B0DG6H6LCR,"PUMA Kids ST Runner Hook and Loop Sneaker, Black White-Meadowlark, 7 US Unisex Toddler",2.71,0,B0CJSW5WX3,"Under Armour Unisex Pre School Lockdown 7, (004) Black/Black/Metallic Silver, 1, US",2.65,0,9/30/2025
487802,kid tumbler,Simple Modern,REDUCE,OWALA,Kitchen,Home,Baby,B0DF3L6CQ1,"Infantino My 1st Tumbler, Silicone Sippy Cup with Straw & Handle, Spill-Resistant, for On-the-Go, BPA-Free Transition Cup, Lilac",5.76,1.56,B0CKJ4P9FG,"REDUCE 14 Oz Coldee Kids Tumbler with Lid and Straw - Coldee Insulated Travel Mug - Spill-Proof, Sweatproof Stainless Steel, BPA-Free - Includes Handle, Reusable Silicone Straw - Superhero Masks",5.27,2.08,B0CCVG1GPF,"Kerilyn Stainless Steel Insulated Water Bottle For Kids, Toddler Cup With Straws Leak-proof, For School Boys Girls, BPA Free, Blue, 12oz",3.94,2.6,9/30/2025
488914,kid card games,Regal,HOYLE,rokt&razo,Toys,Sports,Mobile_Apps,B07JQ5W878,"Regal Games Card Games for Kids - Go Fish, Crazy 8's, Old Maid, Slap Jack, Garbage Monster, War - Simple & Fun Classic Family Table Games - Games May Vary (6 Set)",22.44,26.12,B00127UYRE,"Hoyle 6-in-1 Kids Card Game Pack, 6 Fun Preschool Games in 1: Matching, Memory, Go Fish, Crazy Eights, Old Maid, Slap Jack, Ages 3+",7.78,8.48,B0D3C7TTBC,"Upgraded Kids Card Games Pack, 6 Decks, Go Fish, Old Maid, Crazy Eights, Memory Match, Slap Jack, War, Playing Cards, Easter Basket Stuffers, Stocking Stuffers",6.83,6.03,9/30/2025
490606,kid swing,Swurfer,Little Tikes,PACEARTH,Toys,Outdoors,Lawn and Garden,B09BG36V9N,"Swurfer Coconut Toddler Swing Comfy Baby Outdoor, 3- Point Adjustable Safety Harness, Secure, Safe Quick Locking System, Blister-Free Rope, Easy Installation, Ages 9 Months and Up, Ivo, White",7.58,2.21,B07PFYNRSC,Little Tikes 2-in-1 Snug 'n Secure Swing Magenta,7.02,4.87,B07CSL91V5,PACEARTH 40 Inch Saucer Tree Swing Flying 900lb Weight Capacity 2 Added Hanging Straps Adjustable Multi-Strand Ropes Colorful Safe and Durable Swing Seat for Children,5.8,3.54,9/30/2025
491946,kid picnic table,Little Tikes,HONEY JOY,LIFETIME,Toys,Furniture,Lawn and Garden,B00B0DWB7Q,"Little Tikes Easy Store Jr. Kid Picnic Play Table, Blue,green",10.51,7.48,B002ZWUZ24,"LIFETIME 280094 Kid's Picnic Table, Size 1, Almond",9.39,6.54,B0C7SSQ3N3,"Stansport Compact Kids Picnic Table (G-940), White",7.49,14.02,9/30/2025
492786,diary of a wimpy kid do it yourself,Amulet Books,,Puffin,Books,Digital_Ebook_Purchase,Office Products,B01F9Q5SW4,The Wimpy Kid Do-It-Yourself Book: Revised and Expanded (More from the Wimpy World),76.04,84.19,0810979772,Diary of a Wimpy Kid Do-it-yourself Book,14.56,3.49,1419728881,The Diary of a Wimpy Kid Blank Journal: 224 Lined Pages and Jeff Kinney Spot Art Throughout (More from the Wimpy World),2.3,0.41,9/30/2025
493070,kid towels,Franco,FUBANRAY,ORIGINAL KIDS,Home,Baby,Home Improvement,B0CLM3ZNJ6,"FUBANRAY Toddler Bath Towel Hooded Kids Towels Baby Bath Towels for Boy Girl 0-5 Year, 2-Pack Thick Absorbent Toddler Towels with Hood Kids Bath Towel, Large 50''x32'' Baby Hooded Towel for Kids",7.34,2.16,B0C1CTL59P,COMFAR Dinosaur Beach Towels for Boys Kids Beach Towels Bulk Toddler for Travel Pool Personalized Microfiber Oversized Quick Dry Pool Towel 30"x 60",4.59,3.24,B0CTZMZZ1X,"HOMEXCEL Bath Towel Set Pack of 4, 30 x 60 Inches Large Microfiber Bath Towels, Soft, Absorbent, and Quick Dry Towels for Bathroom, Pool, Beach, Swim, and Yoga, Large Bathroom Towels for Daily Use",3.53,1.62,9/30/2025
494214,kid water bottle stainless steel,THERMOS,OWALA,Simple Modern,Kitchen,Outdoors,Home,B0CZRBBC47,"THERMOS FUNTAINER 16 Ounce Stainless Steel Vacuum Insulated Bottle with Wide Spout Lid, Neon Pink",6.4,1.09,B0DPQPRWNC,"GoKEDA 18oz Kids Water Bottle, 2 Pack Insulated Bottles with Stickers, 18/8 Stainless Steel Vacuum Leak Proof Straw Cup for School, Gifts for Boys(Light Blue, Dark Blue)",5.84,2.46,B0CRC8MQZL,"Owala Kids FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School BPA-Free Sports Water Bottle, 16 oz, Blue Citrus",4.32,1.09,9/30/2025
497142,kid poncho,TUNCHMO,BFONS,SWOGAA,Apparel,Sports,Outdoors,B0DZT7H7TT,"BFONS Rain Ponchos for Kids, Reusable Raincoats for Boys Girls with Hood and Sleeves, Waterproof Rain Jackets for Travel Outdoor Blue+Pink",10.84,4.6,B07QCVMCF8,SWOGAA Disposable Rain Ponchos for Kids and Adults (Family 6 Pack) -50% Extra Thicker Men or Women Waterproof Emergency Rain Ponchos with Hood,9.49,7.67,B07K69M1ZG,TUNCHMO Disposable Rain Ponchos for Kids (6 Pack) 50% Thicker Emergency Ponchos-Clear,7,5.45,9/30/2025
499677,kid ipad case,LTROP,SUPLIK,JOGUIIA,PC,Wireless,Toys,B07W6V6G9Q,"LTROP Case For iPad 9th Generation/iPad 8th Generation/iPad 7th Generation for Kids, iPad 10.2 2021/2020/2019, Shockproof Handle Stand, Blue",13.85,8.62,B0C247VSK4,"JOGUIIA Kids Case for iPad 9th 8th 7th Generation,Shockproof Silicone Kids Cover for iPad 10.2 2021/2020/2019 with Handle Stand for New Apple iPad 10.2 inch(Rainbow)",7.04,2.87,B095WNLT2J,"SUPLIK Kids Case for iPad 9th/8th/7th Generation (10.2 inch, 2021/2020/2019), iPad 10.2"" Protective Case with Shoulder Strap Handle Stand for Apple iPad 7th/8th/9th Gen, Blue",5.68,1.15,9/30/2025
501107,kid paint,Crayola,Cra-Z-Art,The Mega Deals,Toys,Biss,Home,B09GWCRSQV,"Crayola Washable Kids Paint (6ct), Essential Preschool Supplies, Paint Set for Kids, Must Have Arts & Crafts Supplies, Nontoxic, Preschool Learning Activities for Toddlers",27.49,27.55,B0BRX4VTBV,"Cra-Z-art Washable Classic Paint Bulk Pack 8ct, Assorted Colors 4oz each bottle, 32oz",10.76,9.84,B09RQXVKL8,"The Mega Deals Kids Painting Set, Washable Paint for Kids with Paint Cups and Toddler Paintbrushes, Non Toxic Washable Finger Paints 2 oz Each, Gifting Bundle Toddler Painting Supplies",6.32,3.58,9/30/2025
502258,kid earrings,Jstyle,Fiasaso,Yadoca,Jewelry,Home,Art and Craft Supplies,B0DQPJLD5J,FIASASO Hypoallergenic Surgical Stainless Steel Earrings for Girls Kids Women - 12 Pair Screw Back Earrings for Sensitive Ears Cute Flower Butterfly Toddler Stud Hoop Earings Screwback Girl,7.82,5.45,B09BZN37QL,24 Pairs Hypoallergenic Stud Earrings Set for Girls Sensitive Ears With Stainless Steel Post Colorful Cute Earrings for Girls Women,5.82,2.91,B0CC8TG278,CASSIECA 16 Pairs Hypoallergenic Screw Back Earrings for Women Girls 316L Stainless Steel CZ Pearl Ball Heart Flower Screwback Flat Back Stud Earrings Jewelry Gift Women Multicolored Pink,5.13,4.73,9/30/2025
503148,kid knives,Tovla & Co.,Chanking,TAORISH,Kitchen,Toys,Tools,B0711QYPJD,"Tovla Jr. Knives for Kids 3-Piece Kitchen Cooking and Baking Knife Set: Montessori Children's Knives in 3 Sizes & Colors/Firm Grip, Serrated Edges, BPA-Free Kids' Toddler Knives (colors vary)",33.6,29.59,B0CNTPK7S2,Chanking 13 Pieces Kids Safe Knife Set for Real Cooking Child-Friendly Plastic Chef Tools Montessori Kitchen Toys for Toddlers with Bright Colors Gifts for Boys and Girls,13.6,7.11,B09M6841DS,"TAORISH 4 Pcs Kids Knife Set, Kids Kitchen Knife with Crinkle Cutter, Serrated Edges Plastic Toddler Chef Knife for Real Cooking & Cutting Fruit Bread",8.29,7.11,9/30/2025
503725,kid laroi,,THE KID LAROI,SONY MUSIC JAPAN INTERNATIONAL,Digital_Music_Purchase,Apparel,Digital_Video_Download,B07L91JNCX,The Kid LAROI,58.87,0,B09B8FT21R,WITHOUT YOU [Explicit],7.09,0,B0FPPHZ15G,A COLD PLAY,6.46,0,9/30/2025
504310,first aid kid,Bandaid,First Aid Only,Vriexsd,Health & Personal Care,Biss,Outdoors,B0B41MYSGP,"Band-Aid Travel Ready Portable Emergency First Aid Kit for Minor Wound Care with Assorted Adhesive Bandages, Gauze Pads & More, Ideal for Travel, Car & On-The-Go, 80 pc",13.23,14.73,B0DB794BKQ,"Mini First Aid Kit - 150 Piece Small Waterproof Hard Shell Medical Kit for Home, Car, Travel, Camping, Truck, Hiking, Sports, Office, Vehicle & Outdoor Emergencies- Small First Aid Medical Kit (Red)",8.93,6.2,B08127GKPR,"Care Science First Aid Kit, 110 Pieces | Professional Use for Travel, Work, School, Home, Car, Emergency, Survival, Camping, Hiking, and More",7.9,7.49,9/30/2025
504610,kid crocs sport,Crocs,Drecage,HOBIBEAR,Shoes,Outdoors,Jewelry,B0D5YWDYRP,Crocs Kids - Classic Marbled Tie-Dye Clog (Toddler) Prep Blue/Multi Glow in The Dark 7 Medium,9.68,0,B0CYZSPDKG,Toddler Clogs Kids Clogs for Girls Boys Slip on Garden Clogs Slide Sandals Waterproof Beach Pool Shoes Slippers Darkblue Digger Little Kid 13,4.81,0,B09641FWP6,"Crocs Unisex-Child Crocband Clogs (Little Kid/Big Kid), Black, 6 Big Kid",3.44,0,9/30/2025
505168,big kid stroller over 50 pounds,Delta Children,Kolcraft,Dream On Me,Baby,Toys,Outdoors,B0C5426D81,"Jeep AdventureGlyde Stroller by Delta Children - Lightweight Travel Stroller with Smoothest Ride & Compact Fold, 3-Position Recline, Extra Large Storage Basket, Black/Grey",14.23,5.26,B019DHBCXE,"Kolcraft Cloud Plus Umbrella Baby Stroller for Toddlers, Large Storage Basket and Canopy, Reclining Seat, Infant and Parent Trays, Compact Easy Fold for Summer Travel, Slate Gray",11.88,5.26,B07S76CJPL,"Dream On Me Lightweight And Compact Coast Rider Stroller With One Hand Easy Fold, Adjustable Handles And Soft Ride Wheels, Grey",4.59,0,9/30/2025
505168,diary of a wimpy kid rodrick rules,Amulet Books,,AUDIBLE,Books,Digital_Video_Download,Digital_Ebook_Purchase,B002M3SOZG,"Rodrick Rules: A hilariously awkward sibling showdown from the #1 international bestselling Diary of a Wimpy Kid series (Book 2) (Volume 2) (Diary of a Wimpy Kid, 2)",59.27,71.23,B0053IOZBE,Diary Of A Wimpy Kid: Rodrick Rules,10.5,0,B005CRQ2XA,"Rodrick Rules (Diary of a Wimpy Kid, Book 2)",5.16,1.6,9/30/2025
506026,kid table and chair set,Delta Children,Brelley,DOREROOM,Furniture,Baby,Toys,B0D224TTXT,"CuFun Kids Table & Chairs Set (2 Chairs) Height Adjustable for Ages 2-8 | Non-Slip Toddler Activity Table with Wipe-Clean Desktop, Montessori Learning & Art Drawing Table for Home Preschool",4.31,2,B076MR5C4L,"Delta Children MySize Kids Wood Table and Chair Set (2 Chairs Included) - Ideal for Arts & Crafts, Snack Time & More - Greenguard Gold Certified, Grey, 3 Piece Set",4.2,1,B07FCLPPXQ,"Delta Children Kids Table and Chair Set (4 Chairs Included), Grey/Blue",3.79,2,9/30/2025
506929,new kid jerry craft,QUILL TREE BOOKS,AUDIBLE,,Books,Digital_Ebook_Purchase,Audible,0062691198,New Kid: A Newbery Award Winner-A Graphic Novel about Fitting in and Staying True to Yourself,72.88,81.77,B078R4MWFX,New Kid: A Graphic Novel,13.53,0.69,0063385813,"New Kid 3-Book Box Set: A Graphic Novel Collection: New Kid, Class Act, School Trip",6.91,3.73,9/30/2025
509291,kid face mask,Kaely,ZealSea,KONEUK,Beauty,Biss,Health & Personal Care,B0DCSJMF9Q,"Kaely 10 Pack Fruit Face Masks for Kids, Kids Face Mask Spa Day kit Supplies, Spa Party Favors for Teens Girls Women, Sheet Facial Mask Skincare Gifts Set, Moisturize Soothe for All Skin Types, 01",14.86,10.98,B0967HYR5M,"ZealSea Face Masks Skincare, Facial Masks for Women Skin Care, Sheet Masks Beauty with Natural Ingredients, Birthday Party Spa Gift for Kids Teens Girls, Hydrate and Soothe for All Skin Types 7 Pack",10.29,7.71,B0DXF85NY7,"KONEUK 14 Pack Fruit Face Masks Skincare for Kids, Sheet Hydrating Facial Mask for All Skin Types, Bulk Collagen Face Mask for Women Skin Care, Birthday Party Spa Gifts for Teens Girls",9.95,7.48,9/30/2025
510706,kid kayak,LIFETIME,Pelican,INTEX,Outdoors,Sports,Toys,B005U4F7IG,Lifetime 6 Foot Yellow Youth Kayak,24.77,25,B0B9FK1SFR,"Lifetime Cadet Youth Kayak, Paddle Included",12.59,5.77,B09R3SG31R,Pelican Solo - Sit-on-top Kayak - Youth - Perfect for Kids Comes with Paddle and Safety Flag - 6 ft. - Mango,4.23,3.85,9/30/2025
514075,kid toys 8-10,JOYIN,Mantyplay,Cosjoype,Toys,Home,Camera,B0DG2VRFV7,"30 Pack Squishy Toys, Kawaii Squishies Party Favors for Kids 4-8 8-12 Treasure Box Toys for Classroom Birthday Xmas Gifts Goodie Bag Mini Animals Mochi Squishy Stress Relief Sensory Toys Random",2.45,1.38,B00IUAAK2A,ThinkFun Gravity Maze - Falling Marble Logic Game - Challenging STEM Toy for Kids 8-12 - Gravity Marble Maze - Brain-Building Fun - Educational Gift - Boosts Critical Thinking & Problem Solving,2.22,1.84,B0BP7JJWHC,"Kids Smart Watch Gift for Girls Age 5-12, 26 Games HD Touch Screen Watches with Video Camera Music Player Pedometer Flashlight 12/24 hr Educational Toys Birthday Gifts for Girls Ages 7 8 9 10",2.22,0.46,9/30/2025
514376,kid drone,HASAKEE,Holy Stone,Force1,Camera,Toys,Electronics,B07T2P9ZGH,"Q9s Drones for Kids,RC Drone with Altitude Hold and Headless Mode,Quadcopter with Blue&Green Light,Propeller Full Protect,2 Batteries and Remote Control,Easy to fly Kids Gifts Toys for Boys and Girls",19.8,15.72,B07PBD6J2W,"Holy Stone Mini Drone for Kids and Beginners RC Nano Quadcopter Indoor Small Helicopter Plane with Auto Hovering, 3D Flips, Headless Mode and 3 Batteries, Great Gift Toy for Boys and Girls, HS210 Blue",5.78,3.68,B07CVFWVF5,"Force1 Scoot Hand Operated Drone for Kids or Adults - Hands Free Motion Sensor Mini Drones, Easy LED Indoor Rechargeable UFO Toy Flying Orb Ball Drone Toys for Boys and Girls (Blue)",5.55,5.02,9/30/2025
